feature,score
vocab16534,0.0
event26,0.0
vocab16538,0.0
vocab20994,0.0
vocab20339,0.0
vocab20393,0.0
event41,0.0
vocab20302,0.0
vocab15776,0.0
vocab16117,0.0
vocab20303,0.0
vocab16103,0.0
vocab16119,0.0
event40,0.0
vocab16105,0.0
event39,0.0
vocab20309,0.0
vocab16120,0.0
vocab20310,0.0
vocab16121,0.0
vocab20311,0.0
vocab21006,0.0
vocab16116,0.0
vocab20338,0.0
vocab21004,0.0
vocab21002,0.0
vocab20288,0.0
vocab20289,0.0
vocab20290,0.0
vocab20291,0.0
vocab21003,0.0
vocab16110,0.0
vocab15773,0.0
vocab16109,0.0
vocab15770,0.0
vocab15771,0.0
vocab16108,0.0
vocab15772,0.0
vocab16107,0.0
vocab20312,0.0
vocab20314,0.0
vocab15778,0.0
vocab20332,0.0
event33,0.0
vocab20327,0.0
vocab20329,0.0
vocab20330,0.0
vocab15783,0.0
vocab20331,0.0
vocab20334,0.0
vocab15779,0.0
vocab20995,0.0
vocab15784,0.0
vocab16547,0.0
vocab20337,0.0
vocab21010,0.0
vocab16546,0.0
vocab16548,0.0
vocab16549,0.0
vocab20325,0.0
vocab20324,0.0
event36,0.0
vocab20323,0.0
vocab20996,0.0
vocab20322,0.0
vocab21008,0.0
vocab20321,0.0
event38,0.0
vocab20318,0.0
vocab20997,0.0
vocab15780,0.0
vocab20316,0.0
vocab21007,0.0
vocab20315,0.0
vocab20392,0.0
vocab21025,0.0
vocab21040,0.0
vocab15846,0.0
vocab21372,0.0
vocab21371,0.0
vocab16500,0.0
vocab21369,0.0
vocab20447,0.0
vocab21368,0.0
vocab20449,0.0
vocab21373,0.0
vocab20452,0.0
vocab21037,0.0
vocab20958,0.0
vocab20454,0.0
vocab16157,0.0
vocab20456,0.0
vocab20446,0.0
vocab20959,0.0
vocab21036,0.0
vocab20439,0.0
vocab21380,0.0
vocab20960,0.0
vocab16503,0.0
vocab16502,0.0
vocab16501,0.0
vocab21379,0.0
vocab20440,0.0
vocab21374,0.0
vocab21378,0.0
vocab21377,0.0
vocab20442,0.0
vocab21376,0.0
vocab21375,0.0
vocab20444,0.0
vocab20457,0.0
vocab20458,0.0
vocab16158,0.0
vocab21353,0.0
vocab21354,0.0
vocab16069,0.0
vocab16161,0.0
vocab21039,0.0
vocab20953,0.0
vocab16163,0.0
vocab16492,0.0
vocab21366,0.0
vocab20477,0.0
vocab20478,0.0
vocab20479,0.0
vocab20480,0.0
vocab20485,0.0
vocab20486,0.0
vocab16494,0.0
vocab20472,0.0
vocab21355,0.0
vocab20469,0.0
vocab21358,0.0
vocab20468,0.0
vocab20467,0.0
vocab16071,0.0
vocab20956,0.0
vocab20464,0.0
vocab21038,0.0
vocab20463,0.0
vocab16495,0.0
vocab21360,0.0
vocab16496,0.0
vocab21361,0.0
vocab20957,0.0
vocab21381,0.0
vocab20438,0.0
vocab20394,0.0
vocab20421,0.0
vocab20415,0.0
vocab20417,0.0
vocab20420,0.0
cursor_position_delta_p50,0.0
vocab20970,0.0
vocab16512,0.0
vocab16084,0.0
vocab20971,0.0
vocab16511,0.0
vocab21031,0.0
vocab21033,0.0
vocab16510,0.0
vocab21391,0.0
vocab21034,0.0
vocab20414,0.0
vocab20411,0.0
vocab20961,0.0
vocab20402,0.0
vocab20395,0.0
vocab20396,0.0
event15,0.0
vocab21028,0.0
vocab20401,0.0
vocab16142,0.0
vocab20404,0.0
event8,0.0
vocab15796,0.0
vocab20406,0.0
vocab20408,0.0
vocab20409,0.0
event10,0.0
vocab20410,0.0
vocab16509,0.0
vocab16508,0.0
vocab16507,0.0
vocab21384,0.0
vocab20965,0.0
vocab21387,0.0
vocab16504,0.0
vocab16152,0.0
vocab21386,0.0
vocab21385,0.0
vocab21383,0.0
vocab20969,0.0
vocab20963,0.0
vocab20435,0.0
vocab20436,0.0
vocab20437,0.0
vocab21382,0.0
vocab20962,0.0
vocab21388,0.0
vocab16151,0.0
vocab16506,0.0
vocab20966,0.0
vocab20433,0.0
vocab20431,0.0
vocab20430,0.0
vocab21389,0.0
vocab20427,0.0
vocab16150,0.0
vocab16149,0.0
vocab21035,0.0
vocab16148,0.0
vocab20422,0.0
vocab20967,0.0
vocab21390,0.0
vocab20968,0.0
vocab16497,0.0
vocab21288,0.0
vocab16212,0.0
vocab16281,0.0
vocab21100,0.0
vocab21101,0.0
vocab16351,0.0
vocab20717,0.0
vocab20718,0.0
vocab20820,0.0
vocab16283,0.0
vocab15901,0.0
vocab20719,0.0
vocab21184,0.0
vocab16284,0.0
vocab16285,0.0
vocab21183,0.0
vocab20819,0.0
vocab21102,0.0
vocab21185,0.0
vocab20715,0.0
vocab21099,0.0
vocab21189,0.0
vocab15975,0.0
vocab16354,0.0
vocab16353,0.0
vocab20822,0.0
vocab20709,0.0
vocab21096,0.0
vocab20821,0.0
vocab20714,0.0
vocab21188,0.0
vocab21187,0.0
vocab20710,0.0
vocab20711,0.0
vocab20712,0.0
vocab21098,0.0
vocab16286,0.0
vocab20721,0.0
vocab16349,0.0
vocab20812,0.0
vocab16290,0.0
vocab16291,0.0
vocab21105,0.0
vocab21106,0.0
vocab20726,0.0
vocab16292,0.0
vocab21107,0.0
vocab21104,0.0
vocab21108,0.0
vocab21109,0.0
vocab20730,0.0
vocab16293,0.0
vocab21110,0.0
vocab21112,0.0
vocab16289,0.0
vocab16288,0.0
vocab20722,0.0
vocab21180,0.0
vocab20816,0.0
vocab20723,0.0
vocab21182,0.0
vocab21181,0.0
vocab15963,0.0
vocab20724,0.0
vocab21179,0.0
vocab15959,0.0
vocab21178,0.0
vocab16287,0.0
vocab21177,0.0
vocab15961,0.0
vocab15903,0.0
vocab21103,0.0
vocab20707,0.0
vocab21094,0.0
vocab21174,0.0
vocab21190,0.0
vocab15988,0.0
vocab16271,0.0
vocab16272,0.0
vocab16273,0.0
vocab21091,0.0
vocab16364,0.0
vocab15987,0.0
vocab16363,0.0
vocab15890,0.0
vocab16274,0.0
vocab21213,0.0
vocab15893,0.0
vocab21212,0.0
vocab21211,0.0
vocab21210,0.0
vocab21217,0.0
vocab20692,0.0
vocab16365,0.0
vocab21089,0.0
vocab20688,0.0
vocab21223,0.0
vocab21222,0.0
vocab21221,0.0
vocab16370,0.0
vocab20689,0.0
vocab20828,0.0
vocab16269,0.0
vocab20690,0.0
vocab21090,0.0
vocab20691,0.0
vocab21220,0.0
vocab20827,0.0
vocab20826,0.0
vocab16362,0.0
vocab16360,0.0
vocab16359,0.0
vocab20823,0.0
vocab15984,0.0
vocab21194,0.0
vocab20698,0.0
vocab16279,0.0
vocab20699,0.0
vocab20700,0.0
vocab21193,0.0
vocab21196,0.0
vocab20703,0.0
vocab20704,0.0
vocab20705,0.0
vocab20706,0.0
vocab21192,0.0
vocab21191,0.0
vocab20824,0.0
vocab21197,0.0
vocab21209,0.0
vocab16276,0.0
vocab15985,0.0
vocab20825,0.0
vocab21208,0.0
vocab16275,0.0
vocab16357,0.0
vocab20694,0.0
vocab16356,0.0
vocab21199,0.0
vocab21207,0.0
vocab21201,0.0
vocab20695,0.0
vocab21001,0.0
vocab16277,0.0
vocab20697,0.0
vocab20811,0.0
vocab16295,0.0
vocab20591,0.0
vocab21146,0.0
vocab20798,0.0
vocab20797,0.0
vocab16326,0.0
vocab15928,0.0
vocab20765,0.0
vocab20767,0.0
vocab15927,0.0
vocab16324,0.0
vocab20768,0.0
vocab16322,0.0
vocab21138,0.0
vocab21137,0.0
vocab20795,0.0
vocab20794,0.0
vocab20769,0.0
vocab16327,0.0
vocab16328,0.0
vocab20764,0.0
vocab20759,0.0
vocab20756,0.0
vocab20757,0.0
vocab21145,0.0
vocab21144,0.0
vocab20758,0.0
vocab21143,0.0
vocab20760,0.0
vocab20763,0.0
vocab20761,0.0
vocab21141,0.0
vocab21140,0.0
vocab15914,0.0
vocab20762,0.0
vocab15929,0.0
vocab20793,0.0
vocab21135,0.0
vocab21134,0.0
vocab15918,0.0
vocab20788,0.0
vocab20787,0.0
vocab21131,0.0
vocab20785,0.0
vocab20780,0.0
vocab20784,0.0
vocab21130,0.0
vocab21132,0.0
vocab20781,0.0
vocab16306,0.0
vocab21129,0.0
vocab15921,0.0
vocab15922,0.0
vocab20783,0.0
vocab20789,0.0
vocab20777,0.0
vocab20792,0.0
vocab15926,0.0
vocab20770,0.0
vocab21127,0.0
vocab21133,0.0
vocab20790,0.0
vocab16321,0.0
vocab20771,0.0
vocab20773,0.0
vocab16302,0.0
vocab16301,0.0
vocab20774,0.0
vocab16316,0.0
vocab16315,0.0
vocab21128,0.0
vocab20775,0.0
vocab20755,0.0
vocab20752,0.0
vocab21173,0.0
vocab15931,0.0
vocab15910,0.0
vocab20805,0.0
vocab21114,0.0
vocab21168,0.0
vocab20742,0.0
vocab21166,0.0
vocab20804,0.0
vocab16344,0.0
vocab21115,0.0
vocab16343,0.0
vocab21116,0.0
vocab21117,0.0
vocab21165,0.0
vocab21118,0.0
vocab20743,0.0
vocab20807,0.0
vocab21170,0.0
vocab20739,0.0
vocab15947,0.0
vocab20810,0.0
vocab21172,0.0
vocab15949,0.0
vocab21171,0.0
vocab20809,0.0
vocab15948,0.0
vocab16296,0.0
vocab21113,0.0
vocab20808,0.0
vocab20735,0.0
vocab20736,0.0
vocab20737,0.0
vocab15946,0.0
vocab20738,0.0
vocab21164,0.0
vocab21161,0.0
vocab20744,0.0
vocab16300,0.0
vocab21150,0.0
vocab20749,0.0
vocab16299,0.0
vocab15913,0.0
vocab21123,0.0
vocab21125,0.0
vocab15933,0.0
vocab21152,0.0
vocab21148,0.0
vocab15932,0.0
vocab20750,0.0
vocab20751,0.0
vocab21126,0.0
vocab20799,0.0
vocab21151,0.0
vocab20801,0.0
vocab21119,0.0
vocab21157,0.0
vocab16339,0.0
vocab20803,0.0
vocab21160,0.0
vocab21159,0.0
vocab15911,0.0
vocab21158,0.0
vocab21120,0.0
vocab20745,0.0
vocab21156,0.0
vocab21121,0.0
vocab21122,0.0
vocab20802,0.0
vocab21155,0.0
vocab21154,0.0
vocab20829,0.0
vocab20830,0.0
vocab16373,0.0
vocab20898,0.0
vocab20630,0.0
vocab21280,0.0
vocab16236,0.0
vocab20893,0.0
vocab16416,0.0
vocab21278,0.0
vocab16415,0.0
vocab21277,0.0
vocab20892,0.0
vocab20891,0.0
vocab16414,0.0
vocab16413,0.0
vocab16412,0.0
vocab21276,0.0
vocab16411,0.0
vocab21066,0.0
vocab20629,0.0
vocab16417,0.0
vocab20623,0.0
vocab20897,0.0
vocab20620,0.0
vocab21283,0.0
vocab20621,0.0
vocab20622,0.0
vocab20896,0.0
vocab21282,0.0
vocab20895,0.0
vocab21064,0.0
vocab21281,0.0
vocab16231,0.0
vocab20625,0.0
vocab21065,0.0
vocab20628,0.0
vocab16410,0.0
vocab16409,0.0
vocab16408,0.0
vocab20642,0.0
vocab20888,0.0
vocab20887,0.0
vocab21272,0.0
vocab20640,0.0
vocab20886,0.0
vocab20885,0.0
vocab16404,0.0
vocab20639,0.0
vocab21271,0.0
vocab16402,0.0
vocab16401,0.0
vocab21270,0.0
vocab20884,0.0
vocab20645,0.0
vocab15860,0.0
vocab20889,0.0
vocab16407,0.0
vocab21274,0.0
vocab21275,0.0
vocab16018,0.0
vocab16406,0.0
vocab16405,0.0
vocab20634,0.0
vocab20635,0.0
vocab16237,0.0
vocab21071,0.0
vocab20890,0.0
vocab21070,0.0
vocab16016,0.0
vocab20637,0.0
vocab20638,0.0
vocab15858,0.0
vocab20617,0.0
vocab21284,0.0
vocab20831,0.0
vocab20899,0.0
vocab15850,0.0
vocab21296,0.0
vocab20903,0.0
vocab21295,0.0
vocab16034,0.0
vocab20600,0.0
vocab20902,0.0
vocab21294,0.0
vocab16033,0.0
vocab16218,0.0
vocab20901,0.0
vocab20601,0.0
vocab16219,0.0
vocab21293,0.0
vocab16031,0.0
vocab15849,0.0
vocab21298,0.0
vocab21300,0.0
vocab16036,0.0
vocab20592,0.0
vocab21305,0.0
vocab20907,0.0
vocab20593,0.0
vocab20594,0.0
vocab16438,0.0
vocab16035,0.0
vocab21301,0.0
vocab15847,0.0
vocab21304,0.0
vocab20595,0.0
vocab21303,0.0
vocab20596,0.0
vocab21302,0.0
vocab20602,0.0
vocab21292,0.0
vocab21058,0.0
vocab20613,0.0
vocab16430,0.0
vocab16429,0.0
vocab16428,0.0
vocab20612,0.0
vocab21285,0.0
vocab16223,0.0
vocab20614,0.0
vocab16221,0.0
vocab16427,0.0
vocab16426,0.0
vocab16026,0.0
vocab16424,0.0
vocab16225,0.0
vocab21063,0.0
vocab21062,0.0
vocab21286,0.0
vocab16220,0.0
vocab16028,0.0
vocab21059,0.0
vocab21290,0.0
vocab20603,0.0
vocab21060,0.0
vocab20900,0.0
vocab20604,0.0
vocab16027,0.0
vocab20611,0.0
vocab20605,0.0
vocab16432,0.0
vocab20607,0.0
vocab21289,0.0
vocab20608,0.0
vocab15923,0.0
vocab20883,0.0
vocab20882,0.0
vocab20646,0.0
vocab20647,0.0
vocab16390,0.0
vocab20838,0.0
vocab20678,0.0
vocab21238,0.0
vocab16388,0.0
vocab16387,0.0
vocab20679,0.0
vocab16254,0.0
vocab15998,0.0
vocab16255,0.0
vocab21236,0.0
vocab16256,0.0
vocab21235,0.0
vocab20836,0.0
vocab15872,0.0
vocab21241,0.0
vocab15999,0.0
vocab16391,0.0
vocab20845,0.0
vocab20847,0.0
vocab21081,0.0
vocab20675,0.0
vocab21243,0.0
vocab21083,0.0
vocab20676,0.0
vocab20677,0.0
vocab16252,0.0
vocab20844,0.0
vocab16001,0.0
vocab20843,0.0
vocab21084,0.0
vocab20842,0.0
vocab21242,0.0
vocab16386,0.0
vocab15873,0.0
vocab20680,0.0
vocab15884,0.0
vocab21229,0.0
vocab15883,0.0
vocab20682,0.0
vocab20683,0.0
vocab20684,0.0
vocab16375,0.0
vocab16263,0.0
vocab21230,0.0
vocab16374,0.0
vocab16264,0.0
vocab20686,0.0
vocab21226,0.0
vocab20687,0.0
vocab20833,0.0
vocab20681,0.0
vocab21088,0.0
vocab16384,0.0
vocab15997,0.0
vocab16383,0.0
vocab16259,0.0
vocab16381,0.0
vocab16380,0.0
vocab21234,0.0
vocab21233,0.0
vocab15877,0.0
vocab15881,0.0
vocab21085,0.0
vocab20834,0.0
vocab21086,0.0
vocab21087,0.0
vocab16261,0.0
vocab16262,0.0
vocab21245,0.0
vocab20849,0.0
vocab20850,0.0
vocab20656,0.0
vocab21258,0.0
vocab20869,0.0
vocab21257,0.0
vocab21256,0.0
vocab20868,0.0
vocab20655,0.0
vocab21255,0.0
vocab21259,0.0
vocab20657,0.0
vocab20658,0.0
vocab21254,0.0
vocab20659,0.0
vocab20660,0.0
vocab20661,0.0
vocab20870,0.0
vocab16399,0.0
vocab16243,0.0
vocab20648,0.0
vocab21269,0.0
vocab21074,0.0
vocab20879,0.0
vocab21268,0.0
vocab21267,0.0
vocab21265,0.0
vocab15862,0.0
vocab21260,0.0
vocab16013,0.0
vocab21264,0.0
vocab20877,0.0
vocab21263,0.0
vocab21262,0.0
vocab20874,0.0
vocab20663,0.0
vocab21253,0.0
vocab21080,0.0
vocab20855,0.0
vocab20665,0.0
vocab20669,0.0
vocab21248,0.0
vocab20670,0.0
vocab20672,0.0
vocab16006,0.0
vocab20673,0.0
vocab20856,0.0
vocab20854,0.0
vocab20853,0.0
vocab21247,0.0
vocab21078,0.0
vocab20852,0.0
vocab16392,0.0
vocab16394,0.0
vocab16008,0.0
vocab21075,0.0
vocab20863,0.0
vocab21076,0.0
vocab21252,0.0
vocab16398,0.0
vocab16246,0.0
vocab16397,0.0
vocab20864,0.0
vocab21251,0.0
vocab16396,0.0
vocab20664,0.0
vocab20862,0.0
vocab20859,0.0
vocab16009,0.0
vocab20858,0.0
vocab21249,0.0
vocab21200,0.0
vocab17917,0.0
vocab16555,0.0
vocab18799,0.0
vocab17528,0.0
vocab17527,0.0
vocab17526,0.0
vocab18789,0.0
vocab18790,0.0
vocab18791,0.0
vocab17523,0.0
vocab17522,0.0
vocab18792,0.0
vocab18793,0.0
vocab18796,0.0
vocab18797,0.0
vocab17516,0.0
vocab18739,0.0
vocab17515,0.0
vocab17514,0.0
vocab17513,0.0
vocab17512,0.0
vocab18804,0.0
vocab17509,0.0
vocab18805,0.0
vocab17508,0.0
vocab18807,0.0
vocab18808,0.0
vocab18809,0.0
vocab18810,0.0
vocab18788,0.0
vocab17529,0.0
vocab18787,0.0
vocab18785,0.0
vocab18747,0.0
vocab18748,0.0
vocab18749,0.0
vocab18751,0.0
vocab18755,0.0
vocab18757,0.0
vocab18759,0.0
vocab18761,0.0
vocab18763,0.0
vocab18765,0.0
vocab18769,0.0
vocab18773,0.0
vocab18774,0.0
vocab18775,0.0
vocab17533,0.0
vocab18778,0.0
vocab18779,0.0
vocab18780,0.0
vocab18781,0.0
vocab17532,0.0
vocab18782,0.0
vocab17531,0.0
vocab17530,0.0
vocab18783,0.0
vocab18784,0.0
vocab17505,0.0
vocab17504,0.0
vocab17503,0.0
vocab18845,0.0
vocab18847,0.0
vocab17462,0.0
vocab18849,0.0
vocab18854,0.0
vocab18858,0.0
vocab17451,0.0
vocab17448,0.0
vocab18865,0.0
vocab18866,0.0
vocab18867,0.0
vocab18868,0.0
vocab18870,0.0
vocab18874,0.0
vocab18875,0.0
vocab18876,0.0
vocab18877,0.0
vocab18878,0.0
vocab17438,0.0
vocab18881,0.0
vocab18882,0.0
vocab18883,0.0
vocab18884,0.0
vocab18885,0.0
vocab18886,0.0
vocab18888,0.0
vocab18846,0.0
vocab18839,0.0
vocab17502,0.0
vocab18837,0.0
vocab17501,0.0
vocab17500,0.0
vocab17499,0.0
vocab17498,0.0
vocab17497,0.0
vocab18812,0.0
vocab18814,0.0
vocab18816,0.0
vocab17494,0.0
vocab17493,0.0
vocab18818,0.0
vocab18819,0.0
vocab18820,0.0
vocab18821,0.0
vocab18822,0.0
vocab17485,0.0
vocab17483,0.0
vocab18823,0.0
vocab18824,0.0
vocab18828,0.0
vocab17477,0.0
vocab18833,0.0
vocab18835,0.0
vocab17471,0.0
vocab17470,0.0
vocab18744,0.0
vocab18738,0.0
vocab18892,0.0
vocab18634,0.0
vocab18609,0.0
vocab17606,0.0
vocab17603,0.0
vocab18614,0.0
vocab17600,0.0
vocab17599,0.0
vocab18617,0.0
vocab18618,0.0
vocab18619,0.0
vocab18620,0.0
vocab18629,0.0
vocab18633,0.0
vocab18635,0.0
vocab18736,0.0
vocab18643,0.0
vocab18648,0.0
vocab18654,0.0
vocab18657,0.0
vocab18659,0.0
vocab18662,0.0
vocab18663,0.0
vocab17588,0.0
vocab18664,0.0
vocab17587,0.0
vocab18666,0.0
vocab18667,0.0
vocab17609,0.0
vocab17610,0.0
vocab17611,0.0
vocab17612,0.0
vocab18589,0.0
vocab18590,0.0
vocab18591,0.0
vocab18592,0.0
vocab18593,0.0
vocab18594,0.0
vocab18595,0.0
vocab17632,0.0
vocab17631,0.0
vocab17630,0.0
vocab18598,0.0
vocab18599,0.0
vocab17629,0.0
vocab18601,0.0
vocab18603,0.0
vocab17624,0.0
vocab17623,0.0
vocab17622,0.0
vocab17620,0.0
vocab18604,0.0
vocab17618,0.0
vocab17617,0.0
vocab18607,0.0
vocab18608,0.0
vocab17613,0.0
vocab17586,0.0
vocab18668,0.0
vocab18670,0.0
vocab18704,0.0
vocab18705,0.0
vocab18706,0.0
vocab18707,0.0
vocab18709,0.0
vocab18710,0.0
vocab18711,0.0
vocab18712,0.0
vocab18713,0.0
vocab18714,0.0
vocab18715,0.0
vocab18716,0.0
vocab17547,0.0
vocab17546,0.0
vocab18717,0.0
vocab18718,0.0
vocab18719,0.0
vocab18721,0.0
vocab18722,0.0
vocab18723,0.0
vocab18724,0.0
vocab18725,0.0
vocab18730,0.0
vocab18731,0.0
vocab18733,0.0
vocab18735,0.0
vocab17556,0.0
vocab18702,0.0
vocab18673,0.0
vocab18701,0.0
vocab18674,0.0
vocab18676,0.0
vocab18677,0.0
vocab18678,0.0
vocab18682,0.0
vocab18684,0.0
vocab17578,0.0
vocab18685,0.0
vocab18686,0.0
vocab17575,0.0
vocab17574,0.0
vocab18689,0.0
vocab18690,0.0
vocab17573,0.0
vocab18691,0.0
vocab18692,0.0
vocab17569,0.0
vocab18693,0.0
vocab18694,0.0
vocab18695,0.0
vocab18696,0.0
vocab18698,0.0
vocab18699,0.0
vocab18700,0.0
vocab17560,0.0
vocab18891,0.0
vocab18894,0.0
vocab19133,0.0
vocab19053,0.0
vocab19042,0.0
vocab19043,0.0
vocab19044,0.0
vocab19045,0.0
vocab19047,0.0
vocab17292,0.0
vocab19049,0.0
vocab17291,0.0
vocab19050,0.0
vocab17290,0.0
vocab19051,0.0
vocab19052,0.0
vocab19055,0.0
vocab18999,0.0
vocab19056,0.0
vocab19057,0.0
vocab19058,0.0
vocab19059,0.0
vocab19064,0.0
vocab19066,0.0
vocab19067,0.0
vocab19068,0.0
vocab19069,0.0
vocab19070,0.0
vocab19071,0.0
vocab19072,0.0
vocab19041,0.0
vocab19040,0.0
vocab19039,0.0
vocab19038,0.0
vocab19003,0.0
vocab19004,0.0
vocab19005,0.0
vocab17297,0.0
vocab19007,0.0
vocab19008,0.0
vocab19009,0.0
vocab19011,0.0
vocab19012,0.0
vocab19013,0.0
vocab19014,0.0
vocab19015,0.0
vocab19020,0.0
vocab19021,0.0
vocab19023,0.0
vocab19024,0.0
vocab19025,0.0
vocab19026,0.0
vocab19027,0.0
vocab19029,0.0
vocab19030,0.0
vocab19031,0.0
vocab19035,0.0
vocab19036,0.0
vocab19037,0.0
vocab19073,0.0
vocab19074,0.0
vocab19075,0.0
vocab19110,0.0
vocab19111,0.0
vocab17264,0.0
vocab17263,0.0
vocab17261,0.0
vocab19112,0.0
vocab17259,0.0
vocab17258,0.0
vocab19113,0.0
vocab19115,0.0
vocab17254,0.0
vocab19116,0.0
vocab17251,0.0
vocab19117,0.0
vocab19118,0.0
vocab19119,0.0
vocab17245,0.0
vocab17244,0.0
vocab19124,0.0
vocab19125,0.0
vocab19127,0.0
vocab17242,0.0
vocab17241,0.0
vocab17240,0.0
vocab17239,0.0
vocab19129,0.0
vocab17265,0.0
vocab17266,0.0
vocab19079,0.0
vocab17267,0.0
vocab19083,0.0
vocab19084,0.0
vocab19085,0.0
vocab19087,0.0
vocab19089,0.0
vocab19090,0.0
vocab19092,0.0
vocab19093,0.0
vocab19095,0.0
vocab19098,0.0
vocab17277,0.0
vocab17276,0.0
vocab17275,0.0
vocab19103,0.0
vocab19104,0.0
vocab17273,0.0
vocab17272,0.0
vocab17271,0.0
vocab19106,0.0
vocab19107,0.0
vocab17270,0.0
vocab17269,0.0
vocab19108,0.0
vocab19109,0.0
vocab17268,0.0
vocab19002,0.0
vocab18996,0.0
vocab18895,0.0
vocab18927,0.0
vocab17398,0.0
vocab17397,0.0
vocab17395,0.0
vocab18924,0.0
vocab17393,0.0
vocab17392,0.0
vocab17391,0.0
vocab17390,0.0
vocab18925,0.0
vocab17388,0.0
vocab17387,0.0
vocab17386,0.0
vocab18928,0.0
vocab18995,0.0
vocab18929,0.0
vocab17382,0.0
vocab18930,0.0
vocab18931,0.0
vocab17381,0.0
vocab18936,0.0
vocab18937,0.0
vocab18938,0.0
vocab17379,0.0
vocab17377,0.0
vocab17376,0.0
vocab18939,0.0
vocab17399,0.0
vocab17400,0.0
vocab17401,0.0
vocab17402,0.0
vocab18898,0.0
vocab18899,0.0
vocab18900,0.0
vocab18901,0.0
vocab18903,0.0
vocab17425,0.0
vocab17424,0.0
vocab17423,0.0
vocab17422,0.0
vocab18904,0.0
vocab18905,0.0
vocab18909,0.0
vocab18912,0.0
vocab18914,0.0
vocab18915,0.0
vocab18916,0.0
vocab18918,0.0
vocab18919,0.0
vocab17409,0.0
vocab17408,0.0
vocab17407,0.0
vocab17406,0.0
vocab17405,0.0
vocab17404,0.0
vocab17403,0.0
vocab18941,0.0
vocab17373,0.0
vocab18943,0.0
vocab17339,0.0
vocab18960,0.0
vocab18961,0.0
vocab18965,0.0
vocab18966,0.0
vocab17328,0.0
vocab17327,0.0
vocab18968,0.0
vocab18970,0.0
vocab18972,0.0
vocab18973,0.0
vocab18974,0.0
vocab18977,0.0
vocab18980,0.0
vocab18981,0.0
vocab18982,0.0
vocab18983,0.0
vocab18984,0.0
vocab18985,0.0
vocab18986,0.0
vocab18987,0.0
vocab18988,0.0
vocab18989,0.0
vocab18990,0.0
vocab18991,0.0
vocab18993,0.0
vocab17337,0.0
vocab18957,0.0
vocab18945,0.0
vocab17344,0.0
vocab17370,0.0
vocab17369,0.0
vocab17368,0.0
vocab17367,0.0
vocab18947,0.0
vocab17362,0.0
vocab18948,0.0
vocab17360,0.0
vocab17359,0.0
vocab17358,0.0
vocab17357,0.0
vocab17356,0.0
vocab18949,0.0
vocab17354,0.0
vocab18950,0.0
vocab18951,0.0
vocab18952,0.0
vocab18953,0.0
vocab17351,0.0
vocab17350,0.0
vocab18954,0.0
vocab17349,0.0
vocab17348,0.0
vocab18956,0.0
vocab17345,0.0
vocab17639,0.0
vocab18585,0.0
vocab18584,0.0
vocab18119,0.0
vocab18110,0.0
vocab17846,0.0
vocab17845,0.0
vocab17844,0.0
vocab18111,0.0
vocab18112,0.0
vocab18113,0.0
vocab18114,0.0
vocab18115,0.0
vocab18117,0.0
vocab18118,0.0
vocab17843,0.0
vocab18120,0.0
vocab18072,0.0
vocab18121,0.0
vocab18122,0.0
vocab18127,0.0
vocab18128,0.0
vocab18129,0.0
vocab18130,0.0
vocab18131,0.0
vocab17841,0.0
vocab18132,0.0
vocab18134,0.0
vocab18136,0.0
vocab18137,0.0
vocab18109,0.0
vocab18108,0.0
vocab18107,0.0
vocab18106,0.0
vocab17858,0.0
vocab17857,0.0
vocab17854,0.0
vocab18078,0.0
vocab18080,0.0
vocab18081,0.0
vocab18082,0.0
vocab18084,0.0
vocab18085,0.0
vocab18088,0.0
vocab18089,0.0
vocab18090,0.0
vocab18091,0.0
vocab18092,0.0
vocab18093,0.0
vocab18094,0.0
vocab17852,0.0
vocab18097,0.0
vocab17851,0.0
vocab18098,0.0
vocab18099,0.0
vocab18101,0.0
vocab18102,0.0
vocab18103,0.0
vocab17849,0.0
vocab18139,0.0
vocab17838,0.0
vocab18142,0.0
vocab17819,0.0
vocab18167,0.0
vocab18168,0.0
vocab17812,0.0
vocab18169,0.0
vocab17810,0.0
vocab18170,0.0
vocab18171,0.0
vocab18172,0.0
vocab18173,0.0
vocab18174,0.0
vocab18175,0.0
vocab18176,0.0
vocab18177,0.0
vocab18178,0.0
vocab18180,0.0
vocab18181,0.0
vocab18182,0.0
vocab18183,0.0
vocab18188,0.0
vocab18189,0.0
vocab17807,0.0
vocab17806,0.0
vocab18190,0.0
vocab18192,0.0
vocab18193,0.0
vocab17818,0.0
vocab18166,0.0
vocab18143,0.0
vocab18165,0.0
vocab18144,0.0
vocab18145,0.0
vocab18148,0.0
vocab17836,0.0
vocab18149,0.0
vocab17835,0.0
vocab18151,0.0
vocab18152,0.0
vocab18153,0.0
vocab18154,0.0
vocab17832,0.0
vocab18157,0.0
vocab18158,0.0
vocab18159,0.0
vocab18160,0.0
vocab17829,0.0
vocab18161,0.0
vocab17828,0.0
vocab18162,0.0
vocab17827,0.0
vocab17826,0.0
vocab17825,0.0
vocab18163,0.0
vocab18164,0.0
vocab17823,0.0
vocab18075,0.0
vocab18071,0.0
vocab17640,0.0
vocab17968,0.0
vocab17956,0.0
vocab17957,0.0
vocab17958,0.0
vocab17959,0.0
vocab17960,0.0
vocab17961,0.0
vocab17962,0.0
vocab17964,0.0
vocab17965,0.0
vocab17903,0.0
vocab17966,0.0
vocab17967,0.0
vocab17969,0.0
